Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly,is_synthetic
28.99,2.67,19.37,27.44,9.4,0,6.2,28.87,11,2016,1,0,0,3.73,1
30.86,21.14,56.24,33.68,5.11,0,5.08,53.95,5,2020,3,0,0,1.58,1
25.58,20.92,76.61,26.83,16.11,0,4.66,58.97,9,2022,2,0,0,-0.94,1
25.96,18.41,64.74,27.05,7,0,3.96,61.15,11,2022,1,0,0,0.7,1
34.44,17.11,36.46,35.28,10.18,0,5.63,55.05,4,2014,3,0,1,3.5,1
23.51,19.01,73.93,24.23,14.96,0.01,3.1,73.48,6,2020,3,0,0,-3.61,1
26.35,20.72,69.41,27.78,11.74,0.01,5.99,90.42,7,2023,2,0,0,0.29,1
24.58,20.72,77.42,25.3,10.5,0,4.82,72.1,8,2020,2,0,0,-1.39,1
27.96,20.23,62.86,29.71,10.56,0.01,5.49,62.21,6,2020,3,0,0,0.81,1
24.44,18.19,68.44,25.4,8.11,0,5.05,76.28,8,2020,2,1,0,-1.31,1
25.06,21.86,84.03,25.91,9.05,0.24,5.04,71.34,9,2017,2,0,0,-1.26,1
23.51,14.78,61.08,24.95,10.08,0,4.06,50.93,1,2023,0,0,0,-1.3,1
27.38,18.93,62.34,28.78,9.19,0,6.2,55.72,10,2021,1,0,0,0.76,1
33.35,16.34,37.54,33.8,11.06,0,6.15,47.64,4,2017,3,1,0,2.24,1
25.46,19.2,69.24,26.55,13.24,0,5.34,54.72,8,2017,2,0,0,-0.52,1
23.66,13.27,53.25,25.23,9.62,0,5.36,10.4,2,2019,0,0,0,-3.8,1
24.85,20.32,80.38,25.62,16.25,0,4.79,72.53,8,2020,2,0,0,-1.75,1
23.36,15.36,61.77,24.84,9.32,0,4.05,21.38,12,2018,0,1,0,-1.05,1
22.51,6.01,41.14,25.02,8.86,0,5.31,32.05,1,2019,0,0,0,-1.88,1
27.33,19.08,59.96,28.51,10.06,0,3.64,52.67,11,2023,1,1,0,2.38,1
31.84,16.7,41.53,32.32,7.27,0,5.46,36.33,3,2015,3,0,0,2.02,1
25.26,13.5,49.13,26.03,12.84,0,6.2,15.46,2,2014,0,0,0,-1.85,1
25.19,18.64,66.73,26.2,9.51,0,4.99,75.12,1,2021,0,0,0,0.49,1
22.6,18.03,75.53,23.28,4.54,0,4.64,55.67,2,2014,0,0,0,-4.56,1
32.88,24.13,58.79,38.79,11.36,0,6.19,44.54,5,2015,3,0,1,3.57,1
30.59,9.91,29.62,29.29,12.75,0,6.02,0.57,3,2017,3,0,0,0.63,1
25.72,21.96,77.68,27.08,18.13,0,6.2,67.6,6,2014,3,0,0,-1.27,1
25.27,16.53,59.47,26.21,4.47,0.01,5.63,59.77,5,2017,3,0,0,-4.21,1
34.45,9.52,20.62,32.51,8.01,0,6.2,47.44,4,2019,3,0,0,3.63,1
23.29,19.93,81.92,23.27,13.8,0.03,5.01,66.47,11,2017,1,0,0,-1.82,1
27.5,19.44,60,28.74,11.64,0,5.46,61.22,6,2019,3,0,0,0.45,1
28.39,21.04,66.95,30.99,8.8,0,3.69,65.24,10,2023,1,0,0,1.54,1
26.02,20.56,73.54,27.46,15.19,0,6.2,56.2,5,2017,3,0,0,-3.46,1
25.78,17.38,61.18,26.74,12.23,0,5.71,57.5,9,2018,2,0,0,-0.55,1
23.84,21.25,86.15,23.65,9.1,0,4.96,80.53,10,2017,1,0,0,-3.07,1
22.86,20.46,85.28,22.31,16.14,0.2,3.56,93.44,7,2022,2,0,0,-3.12,1
24.17,11.47,47.26,25.46,9.33,0,5.8,56.55,12,2016,0,0,0,-0.44,1
28.7,16.2,45.91,28.85,10.24,0.01,5.8,42.02,11,2014,1,1,0,3.33,1
25.38,20.7,76.42,26.5,9.28,0,4.97,69.81,5,2022,3,0,0,-4.03,1
27.47,19.76,62.58,28.93,7.15,0,5.45,61.25,9,2017,2,0,0,1.49,1
28.98,16.87,48.93,29.51,1.94,0,5.61,64.28,4,2015,3,0,0,-1.94,1
26.76,19.38,62.94,27.97,13.82,0,6.03,84.39,6,2019,3,0,0,-0.34,1
24.7,19.42,73,25.58,9.45,0,6.19,75.35,12,2014,0,0,0,0.23,1
29.53,5.92,21.77,27.92,17.98,0,6.17,1.08,2,2017,0,0,0,2.18,1
30.14,13.43,38.62,29.69,10.07,0,5.66,83.47,3,2014,3,0,0,0.46,1
28.79,17.6,51.42,29.56,7.3,0.01,5.76,56.22,9,2018,2,0,0,2.97,1
32.23,12.36,28.82,30.94,11.06,0,6.2,37.83,3,2018,3,0,0,2.19,1
25.81,14.69,52.71,26.51,9.49,0,4.3,36.63,1,2021,0,0,0,0.91,1
20.49,19.26,90.35,18.74,11.16,0.02,1.81,89.25,11,2022,1,0,0,-4.74,1
26.45,19.45,67.94,27.85,4.89,0,4.92,69.71,7,2022,2,0,0,0.28,1
29.06,20.56,60.81,31.26,7.86,0.01,5.6,51.84,10,2015,1,0,0,2.52,1
24.59,18.88,72.25,25.46,9.18,0,6.2,75.15,12,2014,0,0,0,0.3,1
24.98,7.1,33.52,25.49,9.15,0,5.16,7.65,1,2019,0,0,0,0.23,1
22.84,16.98,67.46,24.21,9.23,0.01,4.83,56.58,11,2017,1,0,0,-2.38,1
28.16,12.65,38.05,27.67,9.41,0,5.24,26.22,12,2015,0,0,0,3.81,1
26.99,22.45,76.01,29.35,6.59,0.01,3.76,71.96,10,2023,1,0,0,0.2,1
26.05,20.02,67.45,27.27,5.48,0,5.03,49.98,4,2021,3,1,0,-5.11,1
25.23,20.85,77.57,26.27,6.78,0,3.43,65.51,1,2015,0,0,0,0.3,1
18.72,14.89,76.05,22.13,3.17,0,3.37,88.35,12,2020,0,1,0,-5.46,1
34.82,13.74,29.15,34.25,9.73,0,6.16,48.9,4,2016,3,0,0,3.86,1
23.48,21.02,83.92,23.31,19.44,0.02,3.71,72.69,8,2020,2,0,0,-2.69,1
23.73,20.3,79.94,24.01,4.9,0,5.36,54.08,11,2020,1,1,0,-1.53,1
26.28,15.41,50.62,26.81,11.03,0.01,6.18,61.14,12,2018,0,0,0,1.96,1
27.56,19.94,61.76,28.99,11.78,0,6.2,52.89,5,2017,3,0,0,-1.84,1
28.37,7.94,28.84,27.32,7.03,0,5.92,7.41,11,2018,1,0,0,3.01,1
26.16,19.19,64.43,27.29,23,0.01,6.12,64.85,8,2016,2,0,0,0.18,1
25.64,9.11,36.35,25.88,6.83,0.01,4.78,20.38,1,2023,0,0,0,0.77,1
25.18,18.4,68.68,26.2,15.94,0,6.17,55.15,8,2016,2,0,0,-0.59,1
20.48,19.86,96.29,16.95,14.82,0.35,2.53,94.28,12,2017,0,0,0,-3.91,1
27.25,21.07,68.65,29.16,15.97,0,4.04,74.84,6,2023,3,0,0,0.27,1
30.1,20.06,54.55,31.97,13.29,0,6.2,54.93,5,2015,3,0,0,0.85,1
26.92,11.17,36.62,26.65,11.25,0,6.2,19.86,1,2018,0,0,0,2.29,1
20.64,20.58,98.59,16.41,2.01,0.33,2.09,100,11,2021,1,1,0,-4.46,1
24.66,16.18,61.9,25.71,12.8,0,4.75,56.11,12,2019,0,0,0,0.29,1
27.59,18.77,61.08,28.97,14.67,0,5.99,62.68,6,2017,3,0,0,0.43,1
26.64,21.15,71.79,28.38,13.67,0,5.17,59.36,9,2023,2,0,0,0.32,1
24.69,8.33,39.55,25.54,14.04,0,5.08,14.76,1,2016,0,0,0,-0.68,1
26,20.54,71.27,27.34,3.26,0,3.96,60.05,10,2019,1,0,0,-0.64,1
27.12,12.7,41.3,27.02,5.98,0,4.85,22.31,2,2016,0,0,0,0.08,1
27.55,23.3,77.8,30.73,14.41,0,5.74,75.43,7,2015,2,0,0,1.39,1
23.51,19.29,76.94,23.99,17.37,0,5.67,63.79,7,2017,2,0,0,-2.45,1
27.38,13.72,45.24,27.47,8.99,0,6.01,36.11,10,2016,1,0,0,0.57,1
23.24,19.4,80.96,23.31,11.61,0.34,5.12,68.48,9,2017,2,0,0,-2.96,1
23.28,20.06,83.45,23.09,16.98,0.02,3.67,80.2,6,2017,3,0,0,-3.94,1
30.72,18.84,46.81,31.59,11.68,0.01,6.19,52.71,6,2019,3,0,0,3.66,1
25.09,12.39,48.08,25.91,7.23,0,4.77,24.56,2,2022,0,0,0,-2.2,1
24.41,18.99,72.88,25.24,11.61,0,5.54,71.03,9,2019,2,0,0,-1.74,1
26.19,2.17,21.84,25.66,9.91,0,6.19,5.97,2,2015,0,0,0,-1.03,1
29.1,19.24,54.37,30.37,7.05,0,4.38,33.32,4,2020,3,0,0,-1.77,1
32.42,13.44,34.68,31.96,11.24,0.01,5.33,37.13,4,2021,3,0,0,1.27,1
26.78,8.16,33.18,26.41,5.64,0.01,5.6,15.36,1,2018,0,0,0,2.19,1
24.33,14.44,53.82,25.54,10.44,0,4.3,53.54,1,2023,0,0,0,-0.66,1
28.15,15.01,44.13,28.11,6.75,0,4.59,51.3,2,2022,0,0,0,0.97,1
23.65,16.31,63.59,24.93,6.91,0,3.56,8.92,1,2016,0,0,0,-1.19,1
24.21,19.84,77.69,24.78,11.65,0,4.06,93.18,12,2023,0,0,0,-0.25,1
24.82,20.68,76.52,25.66,9.32,0,3.94,73.3,9,2022,2,0,0,-1.6,1
29.1,13.07,34.39,28.25,11.93,0,6.2,41.89,2,2016,0,0,0,2.06,1
27.26,21.18,70.37,29.34,11.49,0,6.16,59.2,6,2016,3,0,0,0.18,1
23.65,19.12,76.86,24.15,10.07,0.01,3.81,68.38,12,2019,0,0,0,-0.74,1
26.13,20.13,70.83,27.52,8.69,0,5.09,27.56,5,2023,3,0,0,-3.5,1
28.15,16.02,48.98,28.52,9.15,0,5.46,53.32,11,2016,1,0,0,2.93,1
24.32,13.45,50.38,25.53,9.69,0.01,4.38,33.13,1,2016,0,0,0,-0.45,1
31.16,20.62,53.24,33.57,5.81,0.01,4.79,49.41,5,2019,3,0,0,1.83,1
25.96,19.98,69.35,27.21,7.58,0.12,5.05,68.57,8,2019,2,0,0,-0.18,1
20.67,16.6,80.04,21.38,9.1,0,4.34,65.48,1,2014,0,0,0,-4.34,1
27.52,18.23,56.04,28.42,10.12,0,6.2,71.13,10,2014,1,0,0,0.87,1
28.38,5.35,22.78,27.09,19.51,0,5.24,10.07,3,2023,3,0,0,-1.58,1
26.69,9.22,33.17,26.35,5.65,0,5.91,14,1,2016,0,0,0,1.94,1
28.68,20.59,61.48,30.71,5.67,0,5.28,57.42,7,2022,2,0,0,2.79,1
31.66,13.93,36.29,31.22,4.48,0.01,5.95,32.03,2,2016,0,0,0,4.12,1
24.15,18.72,73.15,24.93,17.27,0,5.4,71.82,6,2017,3,0,0,-3.26,1
26.26,18.01,62.11,27.3,11.55,0,3.57,32.66,11,2023,1,0,0,1.19,1
28.48,18.59,52.79,29.31,8.39,0,6.16,28.64,4,2014,3,0,0,-2.58,1
24.17,16.05,60.38,25.37,10.08,0,5.62,40.93,12,2018,0,0,0,-0.16,1
30.66,18.43,49.58,31.99,13.59,0,6.19,49.29,6,2017,3,0,0,3.34,1
29.24,20.76,62.37,31.84,9.41,0,6.17,50.87,5,2016,3,0,0,-0.55,1
25.67,19.69,73.08,26.9,11.65,0.09,4.13,62.99,7,2023,2,0,0,-0.39,1
31.27,19.17,51.53,33.4,11.16,0.01,5.84,43.45,5,2017,3,0,0,1.52,1
29.6,19.12,52.29,30.81,8.96,0,6.2,69.52,10,2015,1,0,0,2.96,1
26.85,8.96,33.31,26.46,5.87,0.01,6.04,16.12,1,2016,0,0,0,2.01,1
26.76,19.01,63.35,28,13.77,0,4.97,59.86,11,2023,1,0,0,1.21,1
27.36,16.08,51.04,27.84,11.55,0,6.19,50.3,11,2016,1,1,0,2.06,1
23.32,15.6,62.56,24.78,11.54,0,4.17,95.72,12,2016,0,0,0,-1.04,1
29.81,21.64,62.05,32.87,23,0,6.15,63.12,6,2015,3,0,0,2.39,1
30.22,19.53,52.75,31.85,14,0,5.73,57.73,10,2014,1,0,0,3.63,1
22.04,18.23,79.06,22.37,5.77,0,2.49,37.1,11,2017,1,0,0,-3.43,1
25.48,21.35,77.87,26.68,8.38,0.05,3.4,62.83,10,2017,1,0,0,-1.58,1
22.79,20.23,84.54,22.32,16.76,0.15,3.59,89.69,11,2022,1,0,0,-2.31,1
30.32,19.49,51.24,31.74,22.82,0,6.17,53.99,7,2014,2,0,0,4.59,1
28.86,20.16,60.47,30.87,13.81,0,6.1,65.33,7,2023,2,0,0,2.51,1
24.15,21.94,84.88,24.26,17.33,0,4.65,91.72,8,2021,2,0,0,-1.77,1
30.29,18.77,52.52,31.92,6.87,0.01,5.22,53.77,4,2023,3,0,0,-1.14,1
28.6,17.34,51.06,29.27,9.24,0,5.58,44.15,9,2016,2,0,0,2.17,1
29.77,17.53,49.14,30.59,7.01,0,6.2,15.58,4,2016,3,0,0,-1.23,1
22.78,21.64,91.94,21.18,11.88,0.01,3.11,100,11,2015,1,0,0,-2.4,1
22.94,16.47,67.58,24.26,12.64,0,4.8,59.46,11,2019,1,0,0,-2.31,1
28.92,16.84,48.22,29.35,5.62,0,6.2,68.37,2,2014,0,0,0,1.74,1
25.57,19.45,69.35,26.69,5,0,4.9,4.3,4,2021,3,1,0,-5.44,1
24.27,20.6,78.77,24.81,7.06,0.01,4.7,65.69,10,2019,1,0,0,-2.57,1
26.76,19.83,66.7,28.23,14.77,0,5.91,69.56,7,2018,2,0,0,0.84,1
28.53,11.35,34.27,27.74,9.18,0,5.58,36.48,10,2016,1,0,0,2.06,1
23.37,19.28,78.58,23.69,14.76,0,4.89,91.75,8,2018,2,0,0,-2.43,1
29.81,19.53,55.88,31.72,6.97,0,5.78,42.17,4,2016,3,0,0,-1.55,1
24.34,20.76,79.46,24.87,17.3,0,4.45,88.35,7,2022,2,0,0,-1.78,1
27.13,19.64,62.04,28.41,13.73,0,5.58,73.81,6,2017,3,0,0,-0.02,1
26.75,14.7,48.51,27.11,9.42,0,6.03,55.83,10,2017,1,0,0,0.28,1
32.17,16.83,40.39,32.6,4.54,0,4.72,63.6,4,2022,3,0,0,0.91,1
30.03,22.28,64.75,33.89,8.84,0,6.13,50.76,6,2023,3,0,0,2.83,1
27.87,20.57,66.01,29.93,13.84,0,3.91,90.25,7,2023,2,0,0,1.69,1
22.74,20.1,83.83,22.36,12.76,0,5.51,78.42,6,2018,3,0,0,-4.25,1
24.65,20.13,76.41,25.43,11.56,0,3.99,62.34,6,2020,3,0,0,-2.36,1
26.54,21.36,74.4,28.38,7.03,0.08,4.33,68.17,11,2023,1,0,0,1.07,1
24.34,18.75,72.48,25.17,9.06,0,3.87,49.94,11,2022,1,0,0,-0.93,1
22.23,20.2,89.65,20.77,6.1,0.04,3.13,99.43,11,2022,1,1,0,-2.81,1
32.06,5.67,20.36,30.05,14.16,0,5.89,10.96,3,2021,3,0,0,1.95,1
25.77,11.71,42.23,26.14,8.47,0,5.99,44.89,2,2015,0,0,0,-1.06,1
26.02,21.18,73.18,27.44,20.77,0,4.7,89.25,8,2014,2,0,0,-0.04,1
33,9.75,23.77,31.25,5.31,0,6.11,22.79,3,2017,3,0,0,2.75,1
27.39,17.61,54.83,28.16,5.85,0,6.17,50.34,11,2016,1,0,0,2.5,1
25.71,9.96,38.55,25.99,7.86,0,5.32,19.84,3,2018,3,0,0,-4.02,1
22.38,22.08,98.09,19.32,10.64,0.09,2.32,98.8,11,2015,1,1,0,-3.02,1
30.21,2.73,18.09,28.36,11.16,0,6.2,54.07,3,2017,3,0,0,0.34,1
25.35,14.8,56.92,26.24,6.77,0.01,4.83,42.14,1,2021,0,0,0,0.56,1
25.33,20.68,75.72,26.42,16.95,0.01,3.4,71.44,7,2020,2,0,0,-0.77,1
30.37,16.24,42.4,30.44,6.69,0,5.42,25.17,10,2016,1,0,0,3.88,1
24.44,20.4,80.41,24.97,14.95,0,5.58,68.99,9,2014,2,0,0,-1.73,1
21.88,20.31,89.94,20.27,22.52,0,3.86,90.4,11,2021,1,0,0,-3.07,1
24.86,20.47,79.1,25.67,13.89,0,5.3,61.81,6,2017,3,0,0,-2.76,1
30.72,20.96,57.97,33.79,8.08,0.02,6.07,50.24,6,2015,3,0,0,3.14,1
25.44,21.64,78.68,26.62,7.86,0,4.93,40.29,5,2020,3,0,0,-3.95,1
28.06,13.16,39.58,27.69,4.76,0,6.2,45.43,1,2022,0,0,0,3.2,1
24.23,14.15,55.6,25.47,6.59,0,4.1,49.89,1,2022,0,0,0,-0.68,1
29.34,9.54,30.9,28.22,6.93,0,5.32,4.06,2,2021,0,0,0,2.07,1
27.21,18.82,60.07,28.36,6.73,0,6.14,58.96,12,2015,0,0,0,2.79,1
29.2,21.94,66.23,32.45,8.39,0,5.53,87.1,8,2014,2,0,0,2.83,1
23.7,19.31,76.15,24.26,16.35,0,6.17,55.59,6,2016,3,0,0,-3.59,1
23.03,19.38,82.32,22.9,2.29,0,4.28,55.59,11,2020,1,0,0,-2.34,1
31.64,20.49,52.18,34.22,9.17,0,6.2,40.24,10,2014,1,0,0,5.15,1
32.88,16.86,39.05,33.4,7,0.01,5.24,53.03,4,2018,3,0,0,1.44,1
28.69,15.76,47.63,29.01,7.55,0,5.41,26.73,3,2018,3,0,0,-1.25,1
23,10.76,48.03,25.1,11.53,0,5.24,15.25,1,2017,0,0,0,-1.83,1
27.42,20.85,68.35,29.42,16.32,0.08,3.87,68.46,6,2020,3,0,0,0.11,1
23.83,15.45,59.52,25.18,13.91,0.01,6,49.59,1,2014,0,0,0,-0.76,1
23.9,20.95,84.13,23.91,7.13,0.3,3.02,85.29,10,2022,1,0,0,-2.75,1
30.67,15.91,38.69,30.32,6.83,0,4.96,47.21,3,2019,3,0,0,0.98,1
27.14,18.38,60.14,28.27,18.15,0,5.01,50.77,7,2022,2,0,0,0.81,1
34.06,18.23,36.44,34.67,13.86,0,6.17,55.32,5,2014,3,0,0,4.83,1
29.1,15.65,46.26,29.35,7.3,0.01,6.2,43.92,5,2017,3,0,0,-0.3,1
27.7,18.52,55.7,28.61,9.42,0,6.17,59.33,9,2018,2,0,0,1.49,1
28.06,10.16,32.59,27.27,8.25,0,5.59,29.27,2,2015,0,0,0,1.03,1
22.34,17.73,74.21,23.24,6.93,0,3.44,73.16,12,2017,0,0,0,-1.9,1
26.24,22.19,77.8,28.03,14.27,0.01,6.14,54.7,5,2015,3,0,0,-3.2,1
27,11.59,39.27,26.83,5.39,0,5.56,60.66,1,2022,0,0,0,1.98,1
24.29,12.94,51.04,25.52,5.73,0,4.26,19.66,12,2020,0,1,0,0.08,1
28.6,20.07,60,30.37,12.44,0,5.6,55.19,9,2022,2,0,0,2.44,1
24.68,14.57,55.03,25.74,3.08,0.01,4.02,38.16,1,2020,0,0,0,0.06,1
28.75,12.74,36.79,28.1,5.77,0,5.61,27.13,1,2016,0,0,0,3.74,1
28.95,13.42,40.25,28.58,6.65,0,5.68,0.34,1,2016,0,0,0,3.88,1
25.05,21.1,78.35,25.98,9.1,0,3.13,67.61,9,2020,2,0,0,-1.5,1
35.96,12.85,25.82,35.16,9.17,0,6.19,54.75,4,2014,3,0,1,4.99,1
21.18,10.48,50.98,24.92,11.33,0,5.55,14.18,1,2018,0,0,0,-3.87,1
22.93,20,86.8,22.19,9.36,0.04,2.17,96.22,8,2022,2,0,0,-3.23,1
25.64,17.96,64.08,26.66,5.71,0,5.57,87.68,11,2018,1,0,0,0.61,1
21.92,21.32,97.27,18.69,13.5,0.31,2.89,76.89,9,2020,2,0,0,-4.3,1
28.15,16.55,50.46,28.66,11.99,0,5.71,23.7,3,2015,3,0,0,-1.88,1
27.25,20.5,68.39,29.13,9.39,0,4.18,70.72,7,2021,2,0,0,1.27,1
24.02,9.63,40.43,25.32,11.09,0,5.54,22.92,3,2018,3,0,0,-5.83,1
26.26,17.4,57.28,27.08,11.38,0.01,2.82,50.01,11,2023,1,0,0,0.79,1
25.31,9.53,39.51,25.82,6.7,0,5.62,13.86,2,2014,0,0,0,-1.7,1
28.3,20.62,63.57,30.36,5.92,0,4.72,60.14,10,2023,1,0,0,1.82,1
25.17,21.46,79.52,26.16,6.81,0.13,4.04,70.43,8,2022,2,0,0,-0.74,1
21.77,19.97,87.84,20.57,9.26,0.01,6.19,65.01,8,2019,2,0,0,-4.11,1
22.63,9.12,43.94,25.05,11.55,0.01,3.66,7.21,1,2019,0,0,0,-2.37,1
18.33,16,83.3,20.17,5.98,0,4.97,25.9,12,2020,0,0,0,-5.58,1
29.31,18.13,52.38,30.4,7.16,0,6.18,40.43,9,2019,2,0,0,2.81,1
28.42,16.96,52.09,29.16,7.85,0.03,5.2,69.8,5,2018,3,0,0,-0.91,1
27.99,19.42,58.75,29.3,20.97,0,5.61,57.69,6,2020,3,0,0,1.11,1
25.82,9.25,35.86,25.96,5.72,0,5.51,30.07,1,2018,0,0,0,0.84,1
29.13,6.12,22.46,27.63,11.53,0,6.02,3.67,3,2019,3,0,0,-0.21,1
31.9,12.39,28.13,30.5,9.23,0.01,4.94,6.55,3,2022,3,0,0,2.39,1
33.06,13.7,32.56,32.47,13.87,0,4.61,32.35,4,2022,3,0,0,1.9,1
20.87,15.86,72.62,22.81,8.72,0.01,4.46,35.19,12,2023,0,1,0,-3.19,1
31.35,20.27,49.48,33.1,20.64,0,6.2,63.44,6,2014,3,0,0,4.44,1
27.2,18.07,59.83,28.32,19.76,0,6.15,66.78,7,2018,2,0,0,1.26,1
26.03,21.03,72.29,27.43,11.66,0,4.35,54.19,10,2022,1,0,0,-0.55,1
31.84,19.72,49.95,34.06,9.12,0.01,3.67,68.85,8,2014,2,0,0,5.35,1
27.67,18.26,58.21,28.8,11.29,0,5.59,55.66,11,2018,1,0,0,2.52,1
23.72,21.69,88.42,23.23,9.3,0.27,5.07,71.49,9,2014,2,0,0,-2.69,1
23.5,20.11,79.45,23.77,5.55,0,4.39,68.88,10,2018,1,1,0,-2.96,1
28.79,21.32,65.83,31.57,13.1,0.01,6.12,71.26,7,2014,2,0,0,2.49,1
32.22,12.09,29.35,30.99,4.71,0,6.2,44.14,3,2018,3,0,0,2.19,1
24.13,20.83,80.09,24.54,5.84,0.01,5.64,69.7,6,2020,3,0,0,-3.03,1
23.87,21.44,84.44,23.84,7,0,5.34,90.61,8,2022,2,0,0,-2.18,1
26.67,22.5,79.84,29.01,10.87,0,6.19,53.1,10,2015,1,0,0,-0.29,1
21,20.44,97.38,17.27,1.99,0.32,2.24,100,11,2021,1,1,0,-4.23,1
28.32,20.86,65.23,30.62,9.1,0.01,4.94,43.83,4,2022,3,0,0,-2.93,1
27.18,6.24,25.84,26.38,11.57,0,6.2,40.2,11,2016,1,0,0,1.92,1
24.28,20.17,79.14,24.8,16.98,0.12,5.51,89.18,8,2018,2,1,0,-1.42,1
28.17,20.95,64.73,30.29,12.69,0,5.69,60.07,8,2014,2,0,0,1.93,1
30.09,16.22,42.41,30.09,6.59,0,5.28,23.77,10,2016,1,0,0,4.13,1
34.65,12.38,24.42,33.22,7.13,0,6.14,34.96,4,2016,3,0,0,3.78,1
27.07,16.63,55.15,27.82,6.29,0,5.02,48.48,11,2022,1,1,0,1.77,1
25.59,14.32,51.59,26.31,11.29,0,5.32,46.86,2,2021,0,0,0,-1.48,1
29.29,19.43,55.99,30.89,16.87,0,6.2,72.18,7,2014,2,0,0,3.01,1
25.79,16.73,58.89,26.68,6.85,0,5.63,59.13,12,2015,0,0,0,1.41,1
25.62,10.74,42.4,26.06,6.85,0,5.12,4.48,12,2016,0,0,0,1.21,1
31.41,19.51,47.78,32.85,12.96,0,6.07,58.69,6,2023,3,0,0,4.26,1
29,22.12,65.83,31.98,10.61,0,5.65,65.53,10,2015,1,0,0,2.78,1
30.07,6.81,21.94,28.36,10.37,0,6.2,1.23,2,2018,0,0,0,2.98,1
29.88,18.58,49.91,30.86,5.91,0,4.86,34.75,4,2020,3,0,0,-0.95,1
24.82,20.5,78.7,25.61,13.89,0,6.2,65,6,2016,3,0,0,-2.12,1
27.35,9.6,32.11,26.73,14.61,0,6.2,0.49,2,2017,0,0,0,0.26,1
25.42,20.46,74.03,26.55,11.48,0,3.96,89.15,7,2022,2,0,0,-0.66,1
33.26,11.14,26.25,31.81,9.18,0.01,5.23,45.01,3,2020,3,0,0,3.52,1
27.31,20.28,66.03,29.01,15.84,0,5.09,58.96,8,2023,2,0,0,1.12,1
28.75,20.42,61.56,30.84,0.33,0,5.63,45.74,6,2020,3,0,0,1.49,1
24.17,17.69,67.19,25.19,9.77,0.01,5.61,45.64,1,2017,0,0,0,-0.57,1
23.51,20.54,85.63,23.18,9.37,0,3.39,73.23,7,2020,2,0,0,-2.74,1
25.07,20.61,74.95,26.04,11.29,0,3.97,89.65,7,2022,2,0,0,-0.79,1
22.82,20.93,90.76,21.44,16.59,0.48,4.12,84.44,9,2017,2,0,0,-3.58,1
26.59,15.21,52.58,27.18,10.18,0,5,18.58,3,2023,3,0,0,-3.14,1
24.89,22.17,84.92,25.57,16.07,0,3.15,94.56,5,2014,3,0,0,-4.23,1
28.02,17.81,53.82,28.83,7.81,0,4.55,56.25,10,2017,1,0,0,1.79,1
23.93,16.27,60.91,25.2,8.29,0,5.77,30.07,2,2016,0,0,0,-3.53,1
22.55,21.09,90.43,21.08,16.09,0,3.1,69.89,7,2021,2,0,0,-3.2,1
30.97,13.94,35.1,30.23,5.77,0,6.15,51.36,2,2014,0,0,0,3.84,1
26.12,20.65,73.36,27.61,16.97,0,6.14,80.82,8,2014,2,0,0,0,1
28.38,17.82,53,29.2,3.69,0,6.17,49.66,12,2014,0,1,0,4.25,1
23.16,19.4,75.8,23.73,17.38,0.01,5.77,88.91,7,2016,2,0,0,-2.68,1
30.84,20.67,56.29,33.65,15.31,0,6.14,62.41,7,2014,2,0,0,4.29,1
27.7,20.21,63.36,29.36,11.27,0,5.28,53.37,12,2015,0,0,0,3.26,1
22.4,19.85,84.62,21.85,15.52,0,4.96,94.42,8,2020,2,0,0,-3.33,1
25.85,20.86,74.42,27.21,5.74,0,4.61,69.71,6,2022,3,0,0,-1.38,1
26.17,21.03,72.96,27.67,19.72,0.01,5.52,85.83,6,2014,3,0,0,-1.04,1
27.03,19.98,68.38,28.77,10.23,0.01,5.19,56.82,9,2017,2,0,0,0.42,1
27.46,22.39,72.83,29.96,3.36,0.01,5.6,24.8,10,2014,1,0,0,0.82,1
31.74,21.76,54.55,34.99,8.63,0,6.2,54.19,8,2015,2,0,0,5.96,1
28.17,17.18,55.17,29.16,9.59,0,4.76,54.5,4,2019,3,0,0,-3.01,1
24.58,19.05,70.39,25.5,9.48,0,5.49,55.42,10,2017,1,0,0,-1.9,1
25.74,17.99,64.99,26.8,11.77,0,6.14,72.91,9,2016,2,0,0,-0.48,1
27.94,11.34,37.4,27.45,4.54,0,6.2,29.7,1,2015,0,0,0,3.06,1
24.96,19.73,70.76,25.93,12.98,0,5.01,82.97,8,2020,2,0,0,-0.86,1
26.79,8.67,29.44,26.27,6.73,0,6.18,34.28,1,2016,0,0,0,1.76,1
28.64,16.13,46.25,28.81,2.53,0.01,5.63,49.5,1,2021,0,0,0,4.05,1
32.54,16.92,42.18,33.52,9.1,0,6.2,47.89,4,2014,3,0,0,1.7,1
27.09,21.12,69.32,28.95,8.88,0.01,5.17,64.17,10,2017,1,0,0,0.57,1
24.21,20.15,77.55,24.79,11.98,0,4.51,64.16,10,2019,1,0,0,-2.18,1
30.66,9.87,28.72,29.28,6.79,0,5.46,9.9,2,2021,0,0,0,3.4,1
24.07,20.49,80.52,24.43,6.72,0,2.87,53.99,11,2023,1,0,0,-1.12,1
24.69,21.36,81.43,25.33,6.51,0.2,4.39,61.36,10,2018,1,0,0,-2.18,1
